netID,tau,sigma,modularity,clustering,avg_Path,assortativity,core_periphery,page_rank,cost1,cost2,cost3,cost4
294,1.00E+00,1.25E+00,0.82481429564795,0.70942063492064,4.87980064497215,-0.03982749310195,0.16365448504983,1.43466250236377,16.52232907,19.00242089,34.1579153,117.4697023
295,1.00E+00,1.08E+00,0.83176666666667,0.70596825396825,6.17272727272727,-0.07189516607942,0.13333333333333,1.44722562508693,16.86536324,19.28686344,32.31621575,112.3945919
296,1.00E+00,1.13E+00,0.80231111111112,0.65931746031746,4.76363636363636,-0.04141175191016,0.14666666666667,1.35821069139103,16.03444513,19.22132715,34.81214616,116.2577514
297,1.00E+00,1.12E+00,0.81535000000001,0.69438095238095,5.33979797979798,0.22967898689442,0.13333333333333,1.31730849213508,16.56871444,19.31487989,33.87256936,113.0678071
298,1.00E+00,1.18E+00,0.81562777777778,0.69486507936508,6.05111111111111,0.16483182749981,0.14666666666667,1.32599218855003,16.5838818,19.08766426,34.10761831,117.7226168
299,1.00E+00,9.95E-01,0.84160000000001,0.72633333333333,7.35151515151515,0.02886918013454,0.11666666666667,1.28864933478509,16.92982629,19.02182568,32.63948157,117.4257351
300,1.00E+00,1.26E+00,0.83557777777778,0.71184126984127,5.65458207452165,-0.03045771151598,0.15666666666667,1.33137002013205,16.88895643,19.09210273,32.85385885,119.4708706
301,2.00E+00,2.51E+00,0.37244444444445,0.03882617382617,2.76363636363636,0.00943319670136,0.31666666666667,1.97185859935378,14.30831096,23.50931141,52.98049232,121.9054061
302,2.00E+00,2.33E+00,0.36864444444445,0.07451221001221,2.78303030303030,0.01523850758631,0.30000000000000,2.09151158956124,14.22237855,23.41522489,53.39430078,121.3247668
303,2.00E+00,2.32E+00,0.37680000000000,0.11136363636364,2.74949494949495,-0.02858197972162,0.29333333333333,2.24344757314019,13.64262956,23.00480293,52.02132193,118.4474605
304,2.00E+00,2.23E+00,0.34063888888889,0.09620418470418,2.75131313131313,0.00248620459645,0.29000000000000,1.85607289090413,13.74467212,23.19213192,53.25221365,119.0552747
305,2.00E+00,2.27E+00,0.39201666666667,0.16292207792208,2.78747474747475,-0.02282362916902,0.30333333333333,1.83633572557241,13.66381871,23.01806787,52.67815791,123.4607376
306,2.00E+00,2.21E+00,0.41192777777778,0.20765512265512,2.82787878787879,-0.06589658849740,0.29666666666667,1.72829141931305,13.90568498,23.13160268,52.19580795,120.209631
307,2.00E+00,2.14E+00,0.42468888888889,0.18715079365079,2.84080808080808,-0.05186443401315,0.29666666666667,1.58270972368473,13.81455853,22.86782264,52.46003477,120.2223177
308,2.00E+00,1.72E+00,0.43102222222222,0.17786147186147,2.82808080808081,-0.02003400113337,0.23000000000000,1.67336589836315,12.99212333,22.43833171,52.15135651,119.4055445
309,2.00E+00,2.07E+00,0.45653469608503,0.24455555555556,2.86262626262626,0.01038746438747,0.25980066445183,1.95194031381864,13.900015,22.89305573,51.72795342,122.9952822
310,2.00E+00,1.68E+00,0.48135555555556,0.23901587301587,2.89131313131313,-0.05553216413275,0.21666666666667,1.59887913519176,13.21883881,22.35129353,51.19153943,119.5279659
311,2.00E+00,2.20E+00,0.45919586860225,0.24003724053724,2.92868686868687,-0.02275602601004,0.28211920529801,1.92430344789347,14.4586109,23.14613896,52.5163247,120.0911513
312,2.00E+00,2.12E+00,0.45668888888889,0.26448196248196,2.92020202020202,-0.06859793029454,0.28333333333333,1.73459659790401,14.02602694,22.63726567,50.74357795,121.4227771
313,2.00E+00,2.05E+00,0.47498888888889,0.31748901098901,2.91696969696970,-0.09380231414719,0.25666666666667,1.89108743501376,13.78104171,22.54821344,50.87249832,121.5738696
314,2.00E+00,1.82E+00,0.53911111111111,0.32721284271284,3.04383838383838,-0.09699102789718,0.22666666666667,1.63363080631015,13.81718946,22.01552665,49.38269712,119.5142261
315,2.00E+00,1.90E+00,0.49019326497500,0.33877849927850,2.98969696969697,-0.12045424108501,0.24684385382060,1.70768525930197,13.68409604,22.18378741,49.9348845,121.1750974
316,2.00E+00,1.65E+00,0.50087777777778,0.32132539682540,2.99616161616162,-0.02149362477231,0.21000000000000,1.54603217232106,13.6275218,22.28053039,50.01602839,116.2343011
317,2.00E+00,1.84E+00,0.54737222222222,0.37037950937951,3.05171717171717,-0.15226104053236,0.22666666666667,1.97935720408568,13.97009228,22.11731512,48.98914685,119.7627525
318,2.00E+00,1.44E+00,0.54717222222222,0.32417460317460,3.02969696969697,0.09217403108668,0.17666666666667,1.50571188142030,13.50398298,21.87710446,49.40854242,118.70063
319,2.00E+00,1.85E+00,0.56518333333333,0.31079220779221,3.04363636363636,-0.09286482610254,0.23666666666667,1.73103627991793,14.04773208,22.23810786,49.06205894,119.8360249
320,2.00E+00,1.85E+00,0.57072217745941,0.38346248196248,3.12888888888889,-0.09461635266684,0.22697674418605,1.94470229769872,14.10171594,21.73563894,47.67206683,118.807881
321,2.00E+00,1.86E+00,0.53384068608514,0.33565584415584,3.06525252525253,-0.09499208111155,0.23328903654485,1.67720151962730,14.02964458,22.22022324,50.00862698,116.92845
322,2.00E+00,1.55E+00,0.55325000000000,0.37339466089466,3.11818181818182,0.06553946450586,0.19000000000000,1.62473672430389,13.70244538,21.61551388,48.30927414,117.5964472
323,2.00E+00,1.59E+00,0.60068333333334,0.41078571428571,3.20545454545455,-0.04636878236782,0.19666666666667,1.57105120995485,14.09488674,21.3474861,46.65874967,116.294385
324,2.00E+00,1.75E+00,0.62156666666667,0.42156349206349,3.22484848484848,-0.07250446876862,0.23000000000000,1.62179669079931,14.4154292,21.52673493,46.78451794,118.7040046
325,2.00E+00,1.63E+00,0.60613017516363,0.43714285714286,3.26949494949495,-0.01192321045991,0.20704318936877,1.60221339693186,14.21940132,21.13087956,45.93464977,116.6218712
326,2.00E+00,1.60E+00,0.62587777777779,0.45594083694084,3.30949494949495,0.03185495916624,0.19333333333333,1.61504252050530,14.40153565,21.17642679,45.290949,114.701629
327,2.00E+00,1.91E+00,0.62326574761868,0.49559307359307,3.38949494949495,0.12261409764464,0.24956810631229,1.72209951503863,14.77990805,21.23757169,45.35465251,117.5288898
328,2.00E+00,1.50E+00,0.65828888888889,0.49347113997114,3.47232323232323,-0.08428048422691,0.18000000000000,1.76121460666070,14.42192108,20.43820901,43.27047208,117.0804889
329,2.00E+00,1.57E+00,0.65066111111111,0.53048412698413,3.45393939393939,-0.03214922091216,0.20666666666667,1.58152868051412,14.65079253,20.61979772,43.13814874,115.7985151
330,2.00E+00,1.59E+00,0.66139998454763,0.48962698412698,3.34585858585859,-0.06499865737889,0.19993355481728,1.54788327938645,14.73527834,21.04355923,44.14281399,113.3819215
331,2.00E+00,1.66E+00,0.64172777777778,0.50128571428571,3.42282828282828,-0.00926200905783,0.22000000000000,1.59009666242723,14.84802877,21.17926514,44.49656621,114.9129588
332,2.00E+00,1.61E+00,0.66253333333333,0.51357936507937,3.36929292929293,0.08852607347678,0.21333333333333,1.55409770246654,14.70607229,20.95592022,44.06164747,115.6296247
333,2.00E+00,1.54E+00,0.67078333333334,0.56097186147186,3.70282828282828,-0.05076549628242,0.18333333333333,1.81015514661844,15.02019371,20.29938281,41.54765154,115.8791962
334,2.00E+00,1.56E+00,0.66009205196410,0.49053751803752,3.37656565656566,0.04493290228694,0.20019933554817,1.59437980445439,14.40327628,20.76165671,44.07364711,115.5329397
335,2.00E+00,1.62E+00,0.66881111111111,0.56816666666667,3.69313131313131,0.15244407622204,0.20666666666667,1.58340105947379,15.10196411,20.46797066,41.80865706,113.7568476
336,2.00E+00,1.44E+00,0.68088888888889,0.56595238095238,3.71010101010101,-0.05127613776138,0.18666666666667,1.39395830115031,15.2042024,20.13400567,39.63865783,114.8753213
337,2.00E+00,1.44E+00,0.69696666666667,0.52110317460318,3.66848484848485,-0.04513141590035,0.18333333333333,1.50349119102745,14.96111711,20.10570936,40.79571175,113.1957592
338,2.00E+00,1.63E+00,0.73813333333334,0.59039538239538,3.77252525252525,0.00251335218347,0.19333333333333,1.75782608635495,15.61777403,20.24363233,38.41059631,113.7928645
339,2.00E+00,1.33E+00,0.71143806359753,0.58746825396825,3.74828282828283,-0.05382507495406,0.16392026578073,1.55054239236969,15.00569244,19.95007072,40.09020378,112.4787345
340,2.00E+00,1.46E+00,0.72349444444445,0.57330952380952,3.86888888888889,0.12515802781290,0.19333333333333,1.57324258568784,15.48966036,19.90972502,37.6550099,109.9942675
341,2.00E+00,1.68E+00,0.75217777777778,0.62623015873016,3.95515151515152,-0.08549432739060,0.21000000000000,1.61377471346011,15.69944202,19.74298659,37.9696801,112.266831
342,2.00E+00,1.83E+00,0.76631052637388,0.65479365079365,4.49292929292929,0.13145098039216,0.24318936877076,1.55665931208041,16.29240824,19.673475,37.16476719,118.3921649
343,2.00E+00,1.67E+00,0.77867222222223,0.64471428571429,4.30202020202020,0.04007773925833,0.22333333333333,1.51461160472313,15.97548333,19.46387426,37.53918297,119.7346421
344,2.00E+00,1.88E+00,0.75202222222222,0.60853535353535,4.30808080808081,0.10937888713824,0.24333333333333,1.56172294931748,16.07076935,19.63289017,37.27960251,118.9175093
345,2.00E+00,1.60E+00,0.76953896756106,0.67364285714286,4.85878787878788,0.24779589809392,0.20976744186047,1.59382737277517,16.46299432,19.44649503,35.70161478,116.2165614
346,2.00E+00,1.41E+00,0.75746111111112,0.65015079365079,4.53171717171717,0.07350670359567,0.17666666666667,1.45432089065975,15.88475217,19.56559242,37.40112656,115.1478713
347,2.00E+00,1.56E+00,0.77861111111112,0.64208730158730,4.59353535353535,-0.04597701149426,0.20333333333333,1.54850425146197,15.86913547,18.84258744,35.39367491,121.8873419
348,2.00E+00,1.36E+00,0.77581111111112,0.66308730158730,3.95286724273370,0.07336540564181,0.16666666666667,1.40444172410771,16.17258971,19.54726626,35.68338429,114.243752
349,2.00E+00,1.54E+00,0.75523888888889,0.62170490620491,4.25555555555556,0.10342901656452,0.19333333333333,1.58665639002334,15.70023166,19.46723062,37.57508494,115.9279208
350,2.00E+00,1.63E+00,0.82508888888889,0.71220634920635,4.42597014925373,-0.04454168529234,0.20333333333333,1.62542404914327,16.48633255,19.20604199,34.45104886,124.8736369
351,2.00E+00,1.53E+00,0.78615555555556,0.65809523809524,4.61454545454545,0.20730786652575,0.20000000000000,1.39254864507703,16.2188206,19.36412226,35.77971484,118.0521586
352,2.00E+00,1.36E+00,0.76681666666667,0.66414285714286,4.17151515151515,0.05321074695122,0.17666666666667,1.53788441064567,15.89413056,19.64887659,36.99818115,111.2366855
353,2.00E+00,1.79E+00,0.80223176344632,0.69079725829726,5.08444444444444,0.12242069106317,0.24305647840532,1.72583223403768,16.63581465,19.48910165,35.21731814,119.2256543
354,2.00E+00,1.58E+00,0.81832777777778,0.73285714285714,5.92925787506674,0.12237274404789,0.20333333333333,1.55802418441680,16.97965351,18.97972852,32.7690864,125.3567317
355,2.00E+00,1.73E+00,0.84997777777778,0.73344444444444,6.01777777777778,0.12223667100130,0.22666666666667,1.62585426685835,17.64382276,19.84558104,32.44807283,114.0840776
356,2.00E+00,1.52E+00,0.81013333333334,0.67612698412698,4.84606060606061,-0.01306045509627,0.18666666666667,1.44968031472806,16.37580073,19.43211984,34.95985417,116.7101954
357,2.00E+00,1.40E+00,0.82188888888889,0.68265873015873,5.64585858585859,0.02860754050726,0.16333333333333,1.39039397383490,16.81240306,19.2589068,33.44781134,116.3047492
358,2.00E+00,1.31E+00,0.78230924603481,0.66438095238095,4.57292929292929,0.08321400159109,0.16358803986711,1.40923817387642,15.93844435,19.29545513,36.15643783,120.6509352
359,2.00E+00,1.61E+00,0.82079116124546,0.72246825396825,7.15878787878788,0.14502320371259,0.20990033222591,1.45696373547333,17.1678699,19.43972743,33.73883713,119.9284966
360,2.00E+00,1.79E+00,0.80294367611836,0.66371428571429,5.11647083075655,0.00077968009003,0.22677740863787,1.49193019189900,16.87060812,19.60914498,36.6187588,124.6550544
361,2.00E+00,1.52E+00,0.83243888888889,0.73834920634921,5.60727272727273,0.17601691752705,0.19333333333333,1.55781017209525,17.23207376,19.58167859,33.40004385,112.7866003
362,2.00E+00,1.54E+00,0.81997777777778,0.70450072150072,4.67780198499153,0.02150071581491,0.20000000000000,1.70573397495760,16.6179547,19.24334949,33.70695638,116.8955753
363,2.00E+00,1.52E+00,0.81427222222223,0.70819841269841,5.44707070707071,0.06274556494820,0.19000000000000,1.54362415225760,16.79663256,19.44783126,33.48397979,114.9943584
364,2.00E+00,1.47E+00,0.81429444444445,0.70752380952381,5.95292929292929,0.14353142208168,0.18666666666667,1.46857170339256,16.66645436,19.06203998,34.05727843,122.4902128
365,2.00E+00,1.65E+00,0.83397777777778,0.74854761904762,6.13434343434343,0.05999681185988,0.21000000000000,1.52974965817831,17.42101099,19.52752159,32.84813294,116.0776226
366,2.00E+00,1.44E+00,0.83026111111112,0.72690476190476,6.46424242424242,0.13285287532824,0.19000000000000,1.36822099616808,17.1101925,19.26010665,32.60267264,116.5637494
367,2.00E+00,1.20E+00,0.80803888888890,0.69488095238095,5.49928808732796,0.05009135326846,0.14333333333333,1.54640010324451,16.50987646,19.0529387,34.86491345,119.1431247
368,2.00E+00,1.43E+00,0.81502411673160,0.73512698412698,6.34707070707071,-0.01126297845963,0.17355481727575,1.49717255702291,17.00906282,19.41107495,33.835935,116.2470592
369,2.00E+00,1.36E+00,0.77427222222223,0.71162698412698,5.72969696969697,-0.02850005529571,0.17000000000000,1.43914451005583,16.58676833,19.28552637,35.22902771,117.0934407
370,2.00E+00,1.36E+00,0.87357222222223,0.78866666666667,2.80510204081633,0.12002789231143,0.16666666666667,1.32754042187254,18.02657288,19.63031453,31.22749586,112.1850615
371,2.00E+00,1.59E+00,0.82526666666668,0.72109595959596,6.26676349552167,0.01008382942534,0.19000000000000,1.71768825800908,17.1096522,19.30177528,33.00017628,118.6565865
372,2.00E+00,1.54E+00,0.80075000000001,0.68780158730159,5.18686868686869,0.09968589447028,0.19666666666667,1.54395311108695,16.69553355,19.66660858,35.22199146,114.9420144
373,2.00E+00,1.57E+00,0.83007777777778,0.73543650793651,7.65252525252525,0.11905946483809,0.19666666666667,1.59106613434908,17.18076462,19.52661049,33.87173977,118.8376658
374,2.00E+00,1.34E+00,0.85653888888890,0.74676984126984,5.84997978164173,0.07046455155319,0.17000000000000,1.42875169634221,17.19411935,18.97259611,32.36385701,121.3084221
375,2.00E+00,1.50E+00,0.80648888888889,0.68375396825397,4.70158650214052,0.05986391637511,0.19000000000000,1.51701141496688,16.51931666,19.167962,35.26063781,119.4338369
376,2.00E+00,1.54E+00,0.84695555555556,0.69610750360750,6.52657807308970,0.18033547333655,0.18666666666667,1.53650066514123,17.15096322,19.21122492,32.02583653,121.0092837
377,2.00E+00,1.48E+00,0.84407777777778,0.74011111111111,5.36742880064180,-0.09278262304500,0.18666666666667,1.68029653838032,17.3467623,19.32069151,32.74664129,121.6492551
378,2.00E+00,1.54E+00,0.83555000000001,0.76469047619048,5.08380824673148,-0.08263411142482,0.19333333333333,1.56480442571852,17.07493298,19.08221683,33.0434715,122.9721747
379,2.00E+00,1.50E+00,0.82711111111112,0.71793650793651,6.66828282828283,0.10628790296840,0.19000000000000,1.46561180505533,16.7510497,19.05967524,33.3573514,122.314482
380,2.00E+00,1.35E+00,0.79857777777779,0.74518253968254,7.25111111111111,-0.04590818363273,0.17333333333333,1.46386710895950,17.15597128,19.36197759,32.52672983,113.2355089
381,2.00E+00,1.48E+00,0.87453333333334,0.79134920634921,2.97294372294372,0.19757223711647,0.19000000000000,1.48729737267155,18.19875993,19.52421875,29.83507008,116.1649176
382,2.00E+00,1.53E+00,0.79575000000001,0.68707864357864,4.72626262626263,-0.11703112464257,0.19000000000000,1.75736902632256,16.49379167,19.47938316,35.48050231,115.170051
383,2.00E+00,1.37E+00,0.84834444444445,0.72578643578644,5.19414634146342,-0.05999963448288,0.16333333333333,1.71886509629286,17.17194406,19.39793965,33.63352484,119.7509548
384,2.00E+00,1.26E+00,0.81583333333334,0.71972222222222,4.58200421306049,-0.09855157565081,0.15333333333333,1.46817811861217,16.81820558,19.24575729,33.65122004,116.235601
385,2.00E+00,1.55E+00,0.84134444444445,0.71038095238095,7.92161616161616,0.07757624504299,0.20000000000000,1.52890515032421,17.12187103,19.06051944,32.44835777,118.3976134
386,2.00E+00,1.71E+00,0.84116621229346,0.71393650793651,6.25555555555556,0.14522479589047,0.22019933554817,1.70440027918061,17.02266393,19.4343222,32.85069858,120.0220708
387,2.00E+00,1.68E+00,0.81238333333334,0.68629653679654,4.67010101010101,0.03460895352873,0.21000000000000,1.68549099880983,16.76958797,19.74035204,34.66434576,114.2859625
388,2.00E+00,1.42E+00,0.83433888888890,0.73192640692641,4.41896821261074,0.14587852494577,0.16666666666667,1.54968423428843,16.84328458,18.84599003,33.21567197,125.6684453
389,2.00E+00,1.46E+00,0.84818888888890,0.71682539682540,3.05969049373618,0.10538163421596,0.19333333333333,1.48567202702413,17.21915927,19.23265752,33.00075238,121.4295431
390,2.00E+00,1.68E+00,0.83215555555556,0.73088095238095,5.23386484434320,0.03166118421053,0.22000000000000,1.66333058187477,17.15190071,18.95509497,32.34217968,125.0613701
391,2.00E+00,1.65E+00,0.83338333333334,0.74828571428571,4.04211187932118,0.08030742238157,0.20000000000000,1.48703945669264,17.89651552,19.64528643,31.69310388,117.6023692
392,2.00E+00,1.54E+00,0.85307777777778,0.74962987012987,4.79619047619048,0.34874550506702,0.18666666666667,1.51016105840522,17.62146372,19.62703517,32.56094905,114.1314586
393,2.00E+00,1.12E+00,0.85288888888890,0.78155555555556,6.00400427122264,0.20485891854166,0.12666666666667,1.49461994743228,17.4219642,19.74462136,32.65229613,107.6864216
394,2.00E+00,1.63E+00,0.83508888888890,0.73855555555556,6.75520555258943,0.04814170882544,0.20000000000000,1.69166911639112,17.19593378,19.17947896,33.2588453,122.3048747
395,2.00E+00,1.67E+00,0.81937777777779,0.68879365079365,7.05292929292929,0.29330879721924,0.21333333333333,1.54058057974553,17.13451119,19.34080845,34.34845206,117.8089467
396,2.00E+00,1.68E+00,0.83459444444445,0.75024603174603,7.06020202020202,-0.00302375809935,0.22000000000000,1.62915685328515,17.11818823,19.24371086,32.74791787,120.1734116
397,2.00E+00,1.69E+00,0.83899736206002,0.74196681096681,5.31086853345990,0.07245751445968,0.20338870431894,1.61814642918268,17.36617247,19.78826769,33.91554252,118.5054304
398,2.00E+00,1.73E+00,0.85642542576792,0.74225541125541,3.56338028169014,-0.04268114048632,0.22318936877076,1.78286875201955,17.26599508,19.13324679,31.96465398,125.9787405
399,2.00E+00,1.57E+00,0.85597289213143,0.73600793650794,3.70385674931130,0.18349347750978,0.19049833887043,1.51645935978182,17.15945293,18.80687533,31.69258775,126.6975442
400,2.00E+00,1.44E+00,0.82397222222223,0.69087301587302,4.87266417512013,0.22629508517827,0.17666666666667,1.42517575606519,16.81832435,19.34374353,34.1038189,118.3283669
401,3.00E+00,2.08E+00,0.37195555555556,0.06053113553114,2.75777777777778,-0.00579216354344,0.27333333333333,1.98298608249723,13.38095054,22.81321878,53.12861712,121.3902683
402,3.00E+00,2.19E+00,0.37243888888889,0.08280525030525,2.77595959595960,0.03373640329082,0.29000000000000,1.91857085399420,13.80415141,23.030525,53.3420787,121.6095929
403,3.00E+00,2.13E+00,0.37345000000000,0.09480591630592,2.77454545454545,-0.02015701251857,0.28666666666667,1.72997220536394,13.67942558,23.08113522,53.37367288,124.8836393
404,3.00E+00,2.16E+00,0.39260000000000,0.15513419913420,2.80181818181818,-0.04120393101245,0.29333333333333,1.68990844452678,13.53319693,22.83575621,52.88111509,122.437737
405,3.00E+00,2.32E+00,0.41107777777778,0.16732539682540,2.82060606060606,-0.09489513323652,0.30666666666667,1.72875180675360,13.80933096,22.97084334,51.95211735,124.8014885
406,3.00E+00,2.02E+00,0.42978888888889,0.18443450993451,2.81494949494950,-0.01274143373614,0.25333333333333,2.00345773980302,13.34237798,22.60756079,52.17644267,119.6452649
407,3.00E+00,2.12E+00,0.45102222222223,0.20364646464647,2.85151515151515,-0.09167707775597,0.28333333333333,1.75723632641556,13.50376439,22.63293288,51.70785959,124.8986444
408,3.00E+00,2.04E+00,0.44271666666667,0.18270634920635,2.86161616161616,0.03436276642018,0.26333333333333,1.68483828017396,14.09884381,23.12620179,52.48880368,123.4037486
409,3.00E+00,2.12E+00,0.43542013885056,0.22342063492064,2.86989898989899,-0.00909924452767,0.27641196013289,1.85079380974972,13.7828137,22.77962022,51.55710868,119.5815998
410,3.00E+00,1.94E+00,0.45076765157117,0.23702380952381,2.88000000000000,-0.13127916382608,0.25634551495017,1.55604305019330,13.61520709,22.77086269,51.9440617,121.6178353
411,3.00E+00,1.91E+00,0.52598333333333,0.29063492063492,2.99494949494950,0.07498800570837,0.24666666666667,1.73958191029138,13.82146576,22.28109442,49.71956437,120.81248
412,3.00E+00,1.92E+00,0.49552777777778,0.25722893772894,2.94141414141414,-0.06948645690599,0.23666666666667,1.95177490169434,13.62611319,22.38916259,50.51857191,120.1219717
413,3.00E+00,2.04E+00,0.52538333333334,0.33454184704185,3.00424242424242,-0.04427448188215,0.24000000000000,1.84957654071773,14.12683889,22.41713612,49.2575557,121.8064001
414,3.00E+00,1.97E+00,0.55108888888889,0.34432972582973,3.01373737373737,-0.06718441582223,0.26333333333333,1.84216312961885,13.81326934,22.24799377,49.07903788,119.3037571
415,3.00E+00,1.82E+00,0.54558888888889,0.29581529581530,3.02444444444444,-0.12827645811670,0.22666666666667,1.71047112710204,13.77327719,22.08574909,49.61187126,121.1669913
416,3.00E+00,1.81E+00,0.56166666666667,0.37310173160173,3.07919191919192,0.07773476544923,0.24000000000000,1.62137324055892,13.94594673,22.00440196,48.7489561,118.9335869
417,3.00E+00,1.87E+00,0.55812222222223,0.38326984126984,3.10585858585859,-0.05489171023152,0.24000000000000,1.57279438075381,14.15017487,22.05141168,48.9111621,120.1426611
418,3.00E+00,1.72E+00,0.54940555555556,0.36958730158730,3.09393939393939,-0.04495431280069,0.23000000000000,1.59552341785163,13.79029459,21.88081567,48.9515126,119.0827334
419,3.00E+00,2.01E+00,0.53365000000000,0.38461904761905,3.07313131313131,-0.03275861515290,0.26666666666667,1.58298651732204,14.43063941,22.48788231,49.11254397,116.8257654
420,3.00E+00,2.10E+00,0.55197222222222,0.43120435120435,3.06666666666667,-0.06766202210888,0.25666666666667,1.98272939404212,14.20087408,21.96747812,47.74664351,120.5773095
421,3.00E+00,1.94E+00,0.57951111111112,0.42067243867244,3.14727272727273,-0.01241749636425,0.26000000000000,1.69362725802976,14.26541001,21.90846651,47.89552342,118.1491474
422,3.00E+00,1.90E+00,0.59658333333334,0.38723015873016,3.13535353535354,-0.01779983269957,0.24666666666667,1.55737601583356,14.40958215,22.03959026,47.72805882,118.8017132
423,3.00E+00,2.09E+00,0.63426666666667,0.46398629148629,3.29636363636364,-0.02000924050183,0.26000000000000,1.78870066008290,15.15360744,21.76397879,45.50083523,115.3604059
424,3.00E+00,1.84E+00,0.64089444444444,0.44134487734488,3.34181818181818,0.08162060004725,0.24000000000000,1.72434155936734,14.70693632,21.33885307,45.04584019,115.3332274
425,3.00E+00,1.62E+00,0.64552222222223,0.42292135642136,3.28020202020202,0.04785604900459,0.19333333333333,1.75429520397831,14.21622765,21.0505994,45.02782374,117.0054507
426,3.00E+00,1.99E+00,0.62907777777778,0.49382034632035,3.47639661925376,0.05368995202734,0.25333333333333,1.72695733961901,15.46756183,21.45560658,44.9396275,120.0689304
427,3.00E+00,1.73E+00,0.62903888888889,0.50691702741703,3.30666666666667,0.04121128420565,0.22333333333333,1.69158121488155,14.62691999,21.17431987,45.20411943,114.8292888
428,3.00E+00,1.98E+00,0.67221112349753,0.49733333333333,3.50141414141414,-0.07227640521852,0.26657807308970,1.64996222693231,15.00031818,20.75743381,43.19076184,117.0787691
429,3.00E+00,1.52E+00,0.68175847948698,0.50662698412698,3.53232323232323,-0.01815588385125,0.19355481727575,1.55417028701962,14.59155045,20.27934999,42.68046126,117.3741926
430,3.00E+00,1.98E+00,0.66261111111111,0.49633982683983,3.30505050505051,-0.02294909655138,0.26333333333333,1.70723705542193,15.10144067,21.45080716,44.09477823,117.4156034
431,3.00E+00,1.86E+00,0.63305000000000,0.50544227994228,3.45434343434343,0.02789337119358,0.25000000000000,1.72492005339646,14.80596877,21.05915389,44.59820083,116.2877169
432,3.00E+00,1.90E+00,0.72602222222223,0.56386724386724,3.73919191919192,-0.00936426521105,0.24000000000000,1.68453014156928,15.24207537,20.18732084,40.87396131,117.590871
433,3.00E+00,2.06E+00,0.73891111111111,0.60710966810967,3.93575757575758,-0.09774436090226,0.26666666666667,1.84108094883608,15.78101465,19.73313382,39.12425368,122.9855011
434,3.00E+00,1.92E+00,0.70624444444445,0.54739682539683,3.65838383838384,-0.07124221124037,0.25333333333333,1.58598675530206,15.44603498,20.7754387,41.23631265,116.7833531
435,3.00E+00,1.81E+00,0.71218888888889,0.60299422799423,3.92505050505051,-0.15749456070849,0.23666666666667,1.75081673568143,15.43936648,19.9055572,39.66966095,118.872173
436,3.00E+00,1.85E+00,0.75312222222223,0.60258730158730,4.12949494949495,0.00520446096654,0.24333333333333,1.63385554496759,15.70222423,19.67106685,39.04236306,119.9141463
437,3.00E+00,2.00E+00,0.71802222222222,0.57587301587302,3.90161616161616,0.03339628267568,0.26333333333333,1.67443782450908,15.41671903,20.00833854,40.67660872,120.3506261
438,3.00E+00,1.81E+00,0.74611666666667,0.59973160173160,3.90909090909091,-0.07672067580668,0.22000000000000,1.71484153737845,15.85378937,20.14741856,39.14593171,116.4943727
439,3.00E+00,1.85E+00,0.73226666666667,0.57787240537241,3.87191919191919,0.01269480031530,0.21666666666667,2.05661243413144,15.51272287,19.87356969,40.07558622,118.4492626
440,3.00E+00,1.56E+00,0.72163888888889,0.58625396825397,3.64141414141414,0.02474234637114,0.20000000000000,1.42085466157478,15.36024723,20.24281121,40.00558484,114.2963207
441,3.00E+00,1.83E+00,0.70797222222222,0.60652525252525,4.00747474747475,-0.04520278720744,0.23666666666667,1.81097056113232,15.7355341,19.852176,38.5773297,118.501781
442,3.00E+00,2.24E+00,0.72666968355757,0.60277922077922,3.73675530818388,-0.07359320407615,0.27960132890365,1.86268155891960,16.61540946,21.0558547,42.04968287,120.5611029
443,3.00E+00,1.83E+00,0.73903333333334,0.63788455988456,4.17696969696970,-0.11207645525630,0.23333333333333,1.73161249736020,16.16062457,20.22794159,39.1419683,116.4759893
444,3.00E+00,1.90E+00,0.74553812871822,0.64004184704185,4.41272727272727,0.08497619786816,0.24970099667774,1.75952391254212,16.35127134,19.88755108,37.46988313,116.103809
445,3.00E+00,1.66E+00,0.75471111111112,0.58009595959596,4.06767676767677,-0.02312679134973,0.20000000000000,1.62461927290666,15.58288456,19.58587765,38.502312,119.8785244
446,3.00E+00,2.03E+00,0.79014444444445,0.66850793650794,4.84646464646465,0.00497512437811,0.27666666666667,1.53893714277057,16.64013139,19.64558287,36.38121606,123.0905241
447,3.00E+00,1.82E+00,0.77664444444445,0.64145021645022,4.50020202020202,-0.00864444812578,0.23333333333333,1.61628569322267,16.26171432,20.01365956,37.35093917,116.7249047
448,3.00E+00,1.64E+00,0.77114444444445,0.63319047619048,4.25777777777778,-0.02626627662700,0.21666666666667,1.67022633696115,15.71279767,19.42051935,37.23210512,121.8490162
449,3.00E+00,1.75E+00,0.76534475336917,0.63097691197691,4.01151515151515,0.12870851891479,0.21348837209302,1.67605101715100,16.14734867,20.1462923,37.78251139,114.3193191
450,3.00E+00,1.99E+00,0.76652575578636,0.64673088023088,4.92262626262626,0.06968297208733,0.24990033222591,1.72947092796403,16.18573293,19.55703504,38.03519542,124.4094907
